year,campus_id,campus_as_printed,period_start,period_end,source_pdf,organism,group,n_isolates,drug,percent_susceptible,flag,note,not_at12
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Morganella morganii,gram_negative,78,ciprofloxacin,70,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Morganella morganii,gram_negative,78,levofloxacin,70,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Morganella morganii,gram_negative,78,gentamicin,94,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Morganella morganii,gram_negative,78,tobramycin,91,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Morganella morganii,gram_negative,78,amikacin,99,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Morganella morganii,gram_negative,78,trimeth_sulfa,70,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Morganella morganii,gram_negative,78,nitrofurantoin,,IR,urinary_isolates_only,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Proteus mirabilis,gram_negative,530,ampicillin,69,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Proteus mirabilis,gram_negative,530,amox_clav,97,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Proteus mirabilis,gram_negative,530,amp_sulbact,83,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Proteus mirabilis,gram_negative,530,cefazolin,4,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Proteus mirabilis,gram_negative,530,ceftazidime,93,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Proteus mirabilis,gram_negative,530,cefepime,88,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Proteus mirabilis,gram_negative,530,ceftriaxone,85,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Proteus mirabilis,gram_negative,530,pip_tazo,99,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Proteus mirabilis,gram_negative,530,aztreonam,95,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Proteus mirabilis,gram_negative,530,ertapenem,100,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Proteus mirabilis,gram_negative,530,meropenem,,INS,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Proteus mirabilis,gram_negative,530,minocycline,,IR,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Proteus mirabilis,gram_negative,530,ciprofloxacin,73,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Proteus mirabilis,gram_negative,530,levofloxacin,74,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Proteus mirabilis,gram_negative,530,gentamicin,86,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Proteus mirabilis,gram_negative,530,tobramycin,83,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Proteus mirabilis,gram_negative,530,amikacin,97,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Proteus mirabilis,gram_negative,530,trimeth_sulfa,76,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Proteus mirabilis,gram_negative,530,nitrofurantoin,,IR,urinary_isolates_only,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Providencia stuartii,gram_negative,64,ampicillin,,IR,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Providencia stuartii,gram_negative,64,amox_clav,,IR,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Providencia stuartii,gram_negative,64,amp_sulbact,,INS,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Providencia stuartii,gram_negative,64,cefazolin,,IR,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Providencia stuartii,gram_negative,64,ceftazidime,71,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Providencia stuartii,gram_negative,64,cefepime,76,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Providencia stuartii,gram_negative,64,ceftriaxone,71,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Providencia stuartii,gram_negative,64,pip_tazo,83,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Providencia stuartii,gram_negative,64,aztreonam,81,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Providencia stuartii,gram_negative,64,ertapenem,100,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Providencia stuartii,gram_negative,64,meropenem,100,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Providencia stuartii,gram_negative,64,minocycline,,IR,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Providencia stuartii,gram_negative,64,ciprofloxacin,24,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Providencia stuartii,gram_negative,64,levofloxacin,24,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Providencia stuartii,gram_negative,64,gentamicin,,IR,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Providencia stuartii,gram_negative,64,tobramycin,,IR,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Providencia stuartii,gram_negative,64,amikacin,100,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Providencia stuartii,gram_negative,64,trimeth_sulfa,73,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Providencia stuartii,gram_negative,64,nitrofurantoin,,IR,urinary_isolates_only,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Serratia marcescens,gram_negative,131,ampicillin,,IR,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Serratia marcescens,gram_negative,131,amox_clav,,IR,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Serratia marcescens,gram_negative,131,amp_sulbact,,IR,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Serratia marcescens,gram_negative,131,cefazolin,,IR,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Serratia marcescens,gram_negative,131,ceftazidime,88,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Serratia marcescens,gram_negative,131,cefepime,84,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Serratia marcescens,gram_negative,131,ceftriaxone,70,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Serratia marcescens,gram_negative,131,pip_tazo,86,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Serratia marcescens,gram_negative,131,aztreonam,83,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Serratia marcescens,gram_negative,131,ertapenem,95,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Serratia marcescens,gram_negative,131,meropenem,97,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Serratia marcescens,gram_negative,131,minocycline,0,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Serratia marcescens,gram_negative,131,ciprofloxacin,68,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Serratia marcescens,gram_negative,131,levofloxacin,72,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Serratia marcescens,gram_negative,131,gentamicin,97,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Serratia marcescens,gram_negative,131,tobramycin,68,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Serratia marcescens,gram_negative,131,amikacin,97,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Serratia marcescens,gram_negative,131,trimeth_sulfa,100,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Serratia marcescens,gram_negative,131,nitrofurantoin,,IR,urinary_isolates_only,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Acinetobacter calcoaceticus-baumannii complex,gram_negative,119,ampicillin,,IR,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Acinetobacter calcoaceticus-baumannii complex,gram_negative,119,amox_clav,,IR,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Acinetobacter calcoaceticus-baumannii complex,gram_negative,119,amp_sulbact,37,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Acinetobacter calcoaceticus-baumannii complex,gram_negative,119,cefazolin,,IR,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Acinetobacter calcoaceticus-baumannii complex,gram_negative,119,ceftazidime,33,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Acinetobacter calcoaceticus-baumannii complex,gram_negative,119,cefepime,24,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Acinetobacter calcoaceticus-baumannii complex,gram_negative,119,ceftriaxone,19,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Acinetobacter calcoaceticus-baumannii complex,gram_negative,119,pip_tazo,,INS,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Acinetobacter calcoaceticus-baumannii complex,gram_negative,119,aztreonam,,IR,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Acinetobacter calcoaceticus-baumannii complex,gram_negative,119,ertapenem,,IR,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Acinetobacter calcoaceticus-baumannii complex,gram_negative,119,meropenem,27,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Acinetobacter calcoaceticus-baumannii complex,gram_negative,119,minocycline,32,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Acinetobacter calcoaceticus-baumannii complex,gram_negative,119,ciprofloxacin,23,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Acinetobacter calcoaceticus-baumannii complex,gram_negative,119,levofloxacin,25,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Acinetobacter calcoaceticus-baumannii complex,gram_negative,119,gentamicin,38,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Acinetobacter calcoaceticus-baumannii complex,gram_negative,119,tobramycin,49,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Acinetobacter calcoaceticus-baumannii complex,gram_negative,119,amikacin,55,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Acinetobacter calcoaceticus-baumannii complex,gram_negative,119,trimeth_sulfa,40,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Acinetobacter calcoaceticus-baumannii complex,gram_negative,119,nitrofurantoin,,IR,urinary_isolates_only,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Haemophilus influenzae,gram_negative,83,ampicillin,76,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Haemophilus influenzae,gram_negative,83,amox_clav,76,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Haemophilus influenzae,gram_negative,83,amp_sulbact,76,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Haemophilus influenzae,gram_negative,83,cefazolin,,-,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Haemophilus influenzae,gram_negative,83,ceftazidime,,-,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Haemophilus influenzae,gram_negative,83,cefepime,,-,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Haemophilus influenzae,gram_negative,83,ceftriaxone,100,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Haemophilus influenzae,gram_negative,83,pip_tazo,,-,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Haemophilus influenzae,gram_negative,83,aztreonam,,-,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Haemophilus influenzae,gram_negative,83,ertapenem,,-,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Haemophilus influenzae,gram_negative,83,meropenem,,-,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Haemophilus influenzae,gram_negative,83,minocycline,100,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Haemophilus influenzae,gram_negative,83,ciprofloxacin,100,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Haemophilus influenzae,gram_negative,83,levofloxacin,,-,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Haemophilus influenzae,gram_negative,83,gentamicin,,-,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Haemophilus influenzae,gram_negative,83,tobramycin,,-,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Haemophilus influenzae,gram_negative,83,amikacin,,-,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Haemophilus influenzae,gram_negative,83,trimeth_sulfa,55,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Haemophilus influenzae,gram_negative,83,nitrofurantoin,,-,urinary_isolates_only,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Pseudomonas aeruginosa,gram_negative,751,ampicillin,,IR,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Pseudomonas aeruginosa,gram_negative,751,amox_clav,,IR,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Pseudomonas aeruginosa,gram_negative,751,amp_sulbact,,IR,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Pseudomonas aeruginosa,gram_negative,751,cefazolin,,IR,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Pseudomonas aeruginosa,gram_negative,751,ceftazidime,74,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Pseudomonas aeruginosa,gram_negative,751,cefepime,79,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Pseudomonas aeruginosa,gram_negative,751,ceftriaxone,,IR,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Pseudomonas aeruginosa,gram_negative,751,pip_tazo,68,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Pseudomonas aeruginosa,gram_negative,751,aztreonam,64,,,True
